Tiempo;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura
11/08/2023 23:00;0;7;2,7;0;102;4;0,6;13,4;17,2;30,6;0,8;12,9
12/08/2023 0:00;0;8;0,8;0;236;1,7;0,6;15;16,7;31,7;0,7;11
12/08/2023 1:00;0;10;0,9;0;5;1,8;0,8;26,7;14,9;41,6;0,7;10,1
12/08/2023 2:00;0;8;0,9;0;309;1,6;0,6;19,1;15,6;34,7;0,6;10,9
12/08/2023 3:00;0;12;1,6;0;0;1,6;0,6;25,9;14,8;40,7;0,6;10
12/08/2023 4:00;14;14;1,5;0;52;1,5;0,6;22,4;14,6;37;0,5;10,2
12/08/2023 5:00;16,4;12;0,4;0;306;3,2;0,3;8,7;13,3;22,1;0,4;11,4
12/08/2023 6:00;12,6;6;1;0;338;1,3;0,6;26,8;12,4;39,1;0,5;10,2
12/08/2023 7:00;12,1;10;1,1;0;320;2;0,9;53,3;14,8;68,1;0,8;11,2
12/08/2023 8:00;28;19;1;0;350;7,8;0,8;28,7;15,1;43,7;0,7;15,8
12/08/2023 9:00;34,5;14;0,7;0;328;14,1;0,5;13,1;12,9;25,9;0,7;17,4
12/08/2023 10:00;26,8;8;1,4;0;178;17,1;0,5;10,6;11,6;22,2;0,7;18,2
12/08/2023 11:00;25,8;6;2,8;0;181;20,8;0,2;2,8;4,3;7,1;0,6;18,5
12/08/2023 12:00;25,1;3;2,3;0;182;21,1;0,2;3;4,2;7,2;0,7;18,7
12/08/2023 13:00;22,3;2;2,9;0,1;145;21,1;0,2;1,9;3,4;5,3;0,7;17,9
12/08/2023 14:00;16,3;3;2,1;0;159;25,7;0,2;1,7;3;4,6;0,7;18,6
12/08/2023 15:00;18,4;4;2,2;0;151;25,4;0,2;1,5;3;4,5;0,6;19,1
12/08/2023 16:00;14,2;6;2,2;0;111;26,5;0,2;1,8;3,2;5,1;0,6;19,4
12/08/2023 17:00;13,6;7;2,4;0;116;23,5;0,2;1,4;4,1;5,5;0,6;18,4
12/08/2023 18:00;9,5;6;2,6;0;153;19,2;0,2;1,5;5,7;7,2;0,7;16,8
12/08/2023 19:00;6,6;4;2,3;0;174;20,2;0,2;0,6;4,4;5;0,7;15,6
12/08/2023 20:00;4,6;2;1,8;0;165;14,8;0,3;1;9;10;0,7;14,5
12/08/2023 21:00;7;7;1,2;0,1;154;14,6;0,2;0,7;8,8;9,5;0,7;13,6
12/08/2023 22:00;0;7;1,3;0,1;111;14,9;0,2;0,7;6,9;7,6;0,7;13,4
12/08/2023 23:00;0;5;2,9;0;125;20,9;0,1;0,6;3,8;4,4;0,6;14,4
13/08/2023 0:00;0;5;2,5;0;139;21,7;0,1;0,5;3,8;4,3;0,6;13,8
13/08/2023 1:00;2,4;2;2,3;0;111;24,9;0,1;0,3;3,3;3,6;0,5;13,6
13/08/2023 2:00;2,3;0;2,3;0;82;26,8;0,1;0,2;2,3;2,6;0,4;13,4
13/08/2023 3:00;0;5;2,5;0;61;24;0,1;0,2;4,1;4,3;0,4;13,3
13/08/2023 4:00;5;5;1,1;0;55;16,7;0,2;0,5;7;7,4;0,4;13
13/08/2023 5:00;4;2;0,9;0;34;7,7;0,2;0,9;10,6;11,5;0,5;12
13/08/2023 6:00;3,9;0;0,6;0;80;7,6;0,3;1,8;13;14,8;0,5;12,6
13/08/2023 7:00;4,2;3;2,1;0;97;20,4;0,2;1,2;7,9;9,1;0,5;13,6
13/08/2023 8:00;4,1;4;2,1;0;85;25;0,2;1,3;4,8;6,1;0,5;14,8
13/08/2023 9:00;4,1;2;2;0;160;27,3;0,2;1,1;3,4;4,5;0,5;15,6
13/08/2023 10:00;4;2;2,2;0;190;30;0,1;0,8;2;2,8;0,5;16,5
13/08/2023 11:00;4,4;1;2;0;205;29,9;0,2;1,3;2,6;3,9;0,5;17,3
13/08/2023 12:00;4,6;2;2,6;0;190;29,4;0,1;1,2;2,5;3,7;0,6;17,8
13/08/2023 13:00;5,1;5;2,9;0;191;27,6;0,1;1,1;2;3,1;0,6;18,2
13/08/2023 14:00;5;5;1,8;0;184;26,8;0,1;1,2;2,4;3,6;0,7;18,2
13/08/2023 15:00;5;2;3,1;0;216;24,4;0,2;1,8;3,6;5,4;0,7;17,2
13/08/2023 16:00;7;7;2,8;0;216;23,9;0,2;1,5;3,4;4,9;0,7;17,1
13/08/2023 17:00;0;6;1,8;0;142;23,4;0,2;1;3;3,9;0,7;16,7
13/08/2023 18:00;0;5;2;0;170;20,3;0,2;0,9;3,6;4,5;0,8;15,8
13/08/2023 19:00;0;6;1,9;0;157;16,4;0,2;0,7;6,1;6,7;0,7;14,3
13/08/2023 20:00;0;6;0,7;0;137;15,6;0,2;0,6;6,2;6,8;0,7;14,2
13/08/2023 21:00;0;7;0,4;0;233;11,9;0,2;0,8;7,5;8,3;0,7;12,7
13/08/2023 22:00;0;7;0,8;0;272;7,2;0,4;2,8;13,2;16;0,6;12,7
13/08/2023 23:00;0;8;1,1;0;116;10,8;0,3;4;9,5;13,5;0,6;13,1
14/08/2023 0:00;0;11;0,6;0;191;13,7;0,2;0,6;4,9;5,5;0,6;12,3
14/08/2023 1:00;0;6;1,3;0;283;4,4;0,4;9,5;11,6;21;0,7;11,3
14/08/2023 2:00;0;9;1,2;0;39;1,9;0,5;14,7;13,8;28,5;0,8;10,8
14/08/2023 3:00;0;12;0,6;0;136;5,6;0,2;3,5;9,1;12,5;0,6;10,6
14/08/2023 4:00;0;11;1,3;0;88;9,5;0,1;1,7;7,4;9,1;0,5;10,2
14/08/2023 5:00;0;6;1;0;302;2,7;0,2;6,2;11,1;17,3;0,5;10
14/08/2023 6:00;0;12;0,6;0;254;1,6;0,2;9,5;10,7;20,2;0,4;8,8
14/08/2023 7:00;0;11;0;0;211;3,3;0,9;59,5;13,1;72,6;0,8;10,9
14/08/2023 8:00;0;21;1,7;0;130;16,9;0,4;10,5;9,9;20,3;0,7;17,7
14/08/2023 9:00;0;4;1,3;0;117;0;1,8;0;0;0;0;18,7
14/08/2023 10:00;0;6;1,6;0;132;0;0,2;3,5;5,2;8,7;0;18,7
14/08/2023 11:00;0;5;2,2;0;146;21,7;0,2;2,8;4,9;7,7;0,1;18,3
14/08/2023 12:00;0;6;3,8;0;106;23,2;0,2;2,3;3,5;5,8;0,4;18,2
14/08/2023 13:00;5;5;1,9;0;180;24,8;0,1;1,6;2,2;3,8;0,1;20,2
14/08/2023 14:00;2,6;2;2;0;120;24,5;0,2;1,9;3,3;5,2;0,6;20,7
14/08/2023 15:00;3,9;2;2,6;0;101;24,3;0,1;1,1;1,9;3;0,6;20,7
14/08/2023 16:00;6,9;5;3,3;0;69;21,6;0,2;1,7;3,5;5,2;0,6;19,8
14/08/2023 17:00;0;15;2,9;0;87;16,8;0,3;3,2;7,4;10,6;0,8;18,3
14/08/2023 18:00;0;9;1;0;162;10;0,8;7,1;23,7;30,9;1,2;17,7
14/08/2023 19:00;0;36;1,1;0;270;2,8;0,9;6,4;27,2;33,6;1,2;15,7
14/08/2023 20:00;28;28;0;0;82;0,8;1;13;26;39;1,1;13,6
14/08/2023 21:00;28;25;1,6;0;18;1,2;1,1;22,1;24,6;46,7;1,8;14,6
14/08/2023 22:00;47,3;28;1,8;1,3;127;9,1;0,3;2,3;9,7;12;0,9;13,8
14/08/2023 23:00;38,1;5;1,5;1,1;41;8,2;0,3;1,2;9,2;10,4;0,8;13
15/08/2023 0:00;26,8;5;1,1;0,7;51;13;0,1;0,8;5,4;6,2;0,7;12,2
15/08/2023 1:00;19,2;4;1,7;0,4;59;11,6;0,2;0,6;5,2;5,8;0,7;11,7
15/08/2023 2:00;14,6;6;0,1;0;250;9,8;0,2;0,6;4,6;5,2;0,7;11,3
15/08/2023 3:00;10,5;5;0,9;0;348;5,3;0,2;0,9;8,3;9,1;0,8;11,7
15/08/2023 4:00;8;3;1,1;0;42;6,1;0,2;0,9;7,6;8,5;0,9;11,6
15/08/2023 5:00;6;5;2,1;0;68;10,4;0,2;1;9;10;0,8;12,4
15/08/2023 6:00;4,5;4;2,4;0;54;10,1;0,2;2,2;11;13,2;0,8;12,3
15/08/2023 7:00;3,8;3;1;0;58;2,1;0,4;8,5;16,2;24,7;0,8;12,7
15/08/2023 8:00;11,2;2;1,2;0;153;9,9;0,6;11,1;13,5;24,6;0,9;15
15/08/2023 9:00;9,1;8;1,4;0;228;15,2;0,6;10,7;12,7;23,4;0,8;17,3
15/08/2023 10:00;12,8;6;0,6;0;217;19,6;0,4;6,4;10,4;16,7;0,7;17,9
15/08/2023 11:00;9,2;4;2,2;0;187;20,7;0,2;3,3;4,7;8;0,7;18,8
15/08/2023 12:00;22;5;2,4;0;140;20,2;0,2;3;4,1;7,1;0,8;19,2
15/08/2023 13:00;15,6;6;2,8;0;209;18,9;0,3;3,2;4,3;7,5;0,8;19
15/08/2023 14:00;11,3;4;2,7;0;180;18,5;0,2;2,5;3,2;5,7;0,8;19,8
15/08/2023 15:00;8;0;2,5;0;181;18,4;0,2;2,6;3,6;6,2;0,8;20
15/08/2023 16:00;6,2;1;2,7;0;197;16,3;0,2;2,4;4,1;6,5;0,8;18,7
15/08/2023 17:00;4,9;3;2,3;0;201;13,5;0,3;2,8;6,4;9,2;0,8;16,7
15/08/2023 18:00;3,6;3;0,7;0;227;9,8;0,4;3,3;9,8;13,1;0,9;15,8
15/08/2023 19:00;3,2;2;1,7;0,8;138;9,5;0,4;2,3;9,7;12;0,9;14,3
15/08/2023 20:00;3,3;1;0,2;0;223;1,7;0,6;5,1;13,8;18,9;0,9;12,5
15/08/2023 21:00;0;8;1,1;0;262;0,6;1;26;15,8;41,9;1;11,8
15/08/2023 22:00;0;8;1;0;297;0,2;0,9;25,3;15,2;40,4;1;12,5
15/08/2023 23:00;0;9;0,3;0;92;0,5;0,7;14,3;14,9;29,1;0,9;12,4
16/08/2023 0:00;8;8;0,7;0;222;0,5;0,7;15,1;14,7;29,8;0,8;12,3
16/08/2023 1:00;14;9;0,9;0;256;0,3;0,7;26,3;13,3;39,7;0,8;12,5
16/08/2023 2:00;16;16;1;0;333;0,4;0,4;14,5;12,6;27,1;0,8;12,3
16/08/2023 3:00;9;9;1,5;0;2;0,4;0,4;15,2;12,6;27,8;1;12,6
16/08/2023 4:00;21,1;12;1,2;0;104;3,7;0,2;7,3;10,8;18,2;0,8;11,8
16/08/2023 5:00;19,5;10;0,2;0;261;7,5;0,1;3,3;6,6;9,8;0,5;10,8
16/08/2023 6:00;13,9;6;1,3;0;24;0,5;0,4;21,7;11,6;33,3;0,5;9,1
16/08/2023 7:00;12;12;0,8;0;324;1;1,4;89,8;14,9;104,8;0,9;11,1
16/08/2023 8:00;0;31;0,6;0;315;3,2;1,6;62,4;19,6;82,1;1,1;15,6
16/08/2023 9:00;36,4;25;1,1;0;213;13,2;0,7;19,3;12;31,3;0,7;17,9
16/08/2023 10:00;39,8;8;1,2;0;185;20,3;0,3;6,3;5,9;12,2;0,6;19,5
16/08/2023 11:00;36,8;6;2,3;0;154;21,3;0,2;2,6;3,5;6,1;0,5;20,6
16/08/2023 12:00;26,5;5;2,7;0;189;20,2;0,2;2,7;4;6,7;0,5;20,7
16/08/2023 13:00;19,5;2;2,3;0;187;19,9;0,2;2,8;4,3;7,2;0,5;20,9
16/08/2023 14:00;13,8;3;3,3;0;134;19,5;0,2;2,7;3,5;6,2;0,6;21,2
16/08/2023 15:00;12,7;4;2,4;0;159;19,7;0,2;2;2,6;4,7;0,5;22,3
16/08/2023 16:00;10,4;4;2,8;0;188;17,4;0,2;3;4,7;7,8;0,6;20,9
16/08/2023 17:00;8,1;7;2,5;0;163;15,4;0,2;1,8;5,1;6,9;0,6;18,5
16/08/2023 18:00;7;7;2,2;0;143;12,2;0,3;2,6;7,6;10,2;0,7;17
16/08/2023 19:00;5;5;1,3;0;224;4,1;0,5;3,6;13,3;16,9;0,8;15,3
16/08/2023 20:00;0;8;1,3;0;268;6,9;0,4;6,9;10,5;17,4;0,7;14,3
16/08/2023 21:00;0;7;2,1;0;356;0,8;0,7;18,6;18,8;37,4;1;13,3
16/08/2023 22:00;0;12;1,4;0;4;0,6;0,7;19,9;16,5;36,4;0,9;12,7
16/08/2023 23:00;0;13;1,1;0;302;0,3;0,8;27,2;15,1;42,3;0,9;12,4
17/08/2023 0:00;0;19;1,7;0;342;0,6;0,7;27,2;15;42,2;1;13,3
17/08/2023 1:00;25,6;11;1,5;0;356;0,4;0,7;29,7;15,1;44,8;0,9;13,2
17/08/2023 2:00;23,5;22;1,3;0;265;0,4;0,7;30,1;13,8;43,9;1;13,4
17/08/2023 3:00;35,6;14;1,8;0;296;0,5;0,4;16,5;13,7;30,2;1,6;14
17/08/2023 4:00;34,9;15;1,8;0;321;0,4;0,4;23,7;13,7;37,4;1,3;13,6
17/08/2023 5:00;29;13;1,9;0;354;0,4;0,4;18,9;12,3;31,2;1,6;13,5
17/08/2023 6:00;20,8;12;1,7;0;333;0,3;0,3;13,5;12,1;25,5;2;13,4
17/08/2023 7:00;19,3;11;1;0;191;1;0,5;23,8;11,6;35,4;1,5;13,8
17/08/2023 8:00;30,9;12;1,7;0;339;2,4;0,8;41,3;14,3;55,6;1,4;16,5
17/08/2023 9:00;29,2;18;1,6;0;326;7,1;1;36,2;19,1;55,3;1,4;18,2
17/08/2023 10:00;35,7;18;2,1;0;150;15;0,3;6,9;5,5;12,5;0,3;21,2
17/08/2023 11:00;35,5;4;2,3;0;162;15,2;0,2;2,6;2,8;5,4;0,3;21,3
17/08/2023 12:00;25,3;2;3,2;0;148;15,3;0,2;2,6;2,8;5,5;0,4;21,6
17/08/2023 13:00;18;2;2,3;0;150;16,8;0,2;1,9;2,2;4,1;0,4;21,9
17/08/2023 14:00;21,9;4;3,1;0;193;16,2;0,2;1,8;2,1;3,9;0,5;22,8
17/08/2023 15:00;16,9;2;2,1;0;186;17,3;0,1;1,6;2,3;3,9;0,5;21,8
17/08/2023 16:00;12,7;0;1,7;0;300;18,7;0,2;3,4;7,2;10,6;0,8;21,4
17/08/2023 17:00;11;11;2,3;0;327;15,8;0,4;3,1;14,6;17,7;1,1;16,3
17/08/2023 18:00;0;19;2,5;0;331;9,5;0,6;6,3;18;24,3;1,1;15,6
17/08/2023 19:00;0;24;3,1;0;316;10,4;0,6;4;17,9;21,9;1,1;15,2
17/08/2023 20:00;0;15;1,6;0;27;2,2;0,7;4,3;21,2;25,4;0,9;13,7
17/08/2023 21:00;0;18;0,9;0;353;0,6;0,8;12,7;20,5;33,1;0,8;12,8
17/08/2023 22:00;27,8;15;0,9;0;216;0,4;1,2;31,5;18,8;50,3;0,8;12,2
17/08/2023 23:00;22,9;16;1;0;273;0,4;1,4;47,5;16,6;64,1;0,9;11,8
18/08/2023 0:00;39,5;24;1,2;0;348;0,3;1,8;74,6;15,4;90;0,9;11,6
18/08/2023 1:00;28,2;28;0,8;0;15;0,8;1,2;56,8;13,8;70,7;0,8;11,6
18/08/2023 2:00;28;28;1,2;0;261;0,6;1,3;57,8;10,3;68;0,9;11,1
18/08/2023 3:00;32,6;20;0,1;0;359;0,5;0,9;47,5;8,4;55,8;0,7;10,6
18/08/2023 4:00;31,9;13;0,8;0;308;0,4;0,7;40,5;8,8;49,3;0,6;10,3
18/08/2023 5:00;28,9;15;0,3;0;146;0,2;0,5;37,9;8,1;46;0,5;9,8
18/08/2023 6:00;24,5;13;0,6;0;240;0,3;0,8;69,3;8,8;78,2;0,6;9,3
18/08/2023 7:00;0;26;1,1;0;358;1,1;1,1;91,6;8,7;100,4;0,7;10,4
18/08/2023 8:00;44,9;29;1,7;0;306;1,4;2,7;157,4;23;180,3;1,3;12,7
18/08/2023 9:00;87;61;1,8;0;316;4,2;2,1;95,5;39,4;134,9;1,5;16,7
18/08/2023 10:00;94,4;54;1,8;0;289;14;0,9;30,6;29,7;60,3;2,7;20,7
18/08/2023 11:00;85,3;27;1,5;0;336;18,8;0,7;19,3;29,1;48,4;3,9;19,9
18/08/2023 12:00;78,8;31;2,6;0;296;27,4;0,5;9,1;20,1;29,2;2,7;21
18/08/2023 13:00;65;24;3,3;0;301;30,7;0,5;4,2;19,6;23,8;2;19,2
18/08/2023 14:00;57,1;36;3,8;0;300;39,6;0,4;3,2;12,9;16;1,7;19,3
18/08/2023 15:00;53,7;26;1,7;0;277;26,4;0,6;5,6;20,5;26;1,4;16,8
18/08/2023 16:00;56,7;36;2,3;0;302;26,6;0,5;2,7;19,8;22,5;1,2;15,7
18/08/2023 17:00;47;33;1,2;0;16;15,5;0,7;8,4;20,8;29,3;1,2;16,2
18/08/2023 18:00;42,4;21;1,1;0;338;20,1;0,6;4,6;20,3;24,9;1,2;17,1
18/08/2023 19:00;38,6;24;1;0;301;1,1;1,4;17,7;32;49,7;1,1;14,5
18/08/2023 20:00;35,5;28;1,4;0;284;0,9;1,5;29,7;30,1;59,8;1,2;14
18/08/2023 21:00;40,2;37;1,1;0;293;1,9;1,1;11,1;30,7;41,9;1,1;14,3
18/08/2023 22:00;43,9;31;1,2;0;73;0,5;1,1;15,3;28,5;43,8;0,9;13,4
18/08/2023 23:00;42,3;30;0,8;0;341;0,5;1,6;39,7;25,4;65,1;0,9;12,9
19/08/2023 0:00;48,3;35;1,3;0;206;0,4;1,7;52,1;22,2;74,3;1;12,2
19/08/2023 1:00;39,9;33;0,3;0;51;0,5;1,5;50,8;19,9;70,6;0,8;11,6
19/08/2023 2:00;45;24;0,3;0;321;0,6;1,4;54;16,9;70,9;1;12,5
19/08/2023 3:00;42,3;33;1;0;334;0,4;1;54,4;17,3;71,8;1;13,1
19/08/2023 4:00;50,7;25;1,3;0;12;0,3;0,8;42,6;15,6;58,2;1;13,2
19/08/2023 5:00;45,8;24;1,3;0;354;0,5;0,6;23,4;14;37,4;0,8;13,1
19/08/2023 6:00;42;20;0,6;0;240;0,3;0,6;27,7;14,6;42,2;0,8;12,9
19/08/2023 7:00;30,1;27;0,9;0;349;0,8;1,1;57,6;13,3;70,9;1;13
19/08/2023 8:00;56,2;40;1,9;0;323;2,3;1,8;77,9;30,2;108,1;1,6;15,8
19/08/2023 9:00;76;61;1,5;0;326;7,3;1,3;43,5;32,1;75,6;2,1;17,4
19/08/2023 10:00;76,1;57;1,9;0;355;20,4;0,7;13;20,2;33,1;2;19,5
19/08/2023 11:00;80,4;37;2;0;321;26,3;0,5;6,1;14,9;21;1,7;19,9
19/08/2023 12:00;68,7;34;1,5;0;293;34,2;0,4;5;12,9;17,9;1,5;21,7
19/08/2023 13:00;51,6;26;3,1;0;316;30,2;0,7;4,3;24;28,3;1,8;19,4
19/08/2023 14:00;57,4;39;4,4;0;308;35,2;0,4;3,6;11;14,6;1,6;18,9
19/08/2023 15:00;55,5;25;3,9;0;296;44,3;0,4;3,6;10,5;14,1;1,8;20,3
19/08/2023 16:00;49,5;28;2,3;0;297;52,4;0,4;2,1;12,1;14,2;1,8;21
19/08/2023 17:00;51,8;29;3,6;0;310;47,9;0,4;1,6;10,8;12,4;1,6;20,1
19/08/2023 18:00;40,1;29;3,4;0;304;38,9;0,4;0,6;11,7;12,3;1,7;17,6
19/08/2023 19:00;34,5;25;2,7;0;288;22,5;0,6;0,8;18,2;19;1,5;16,9
19/08/2023 20:00;37;27;1,5;0;359;14,3;0,6;0,7;20,3;21;1,3;15,8
19/08/2023 21:00;35,1;28;1;0;356;7,6;0,7;1,1;21,8;23;1,2;14,8
19/08/2023 22:00;33,6;23;1,9;0;330;2,3;0,8;9;25,5;34,5;1,3;14,6
19/08/2023 23:00;29,2;20;0,9;0;30;4,4;0,5;2,3;18,2;20,5;1,1;13,9
20/08/2023 0:00;26,5;21;1,2;0;360;5,7;0,4;1,6;15,8;17,4;1;13,8
20/08/2023 1:00;33,4;18;1;0;12;1,8;0,5;3,1;17,4;20,6;0,6;13,5
20/08/2023 2:00;37,2;20;1,5;0;331;1,1;0,5;7,1;21;28,1;0,8;13,8
20/08/2023 3:00;26,5;21;1,7;0;312;10,1;0,3;2,6;15,9;18,5;1;13,9
20/08/2023 4:00;28,5;21;1,7;0;324;19,3;0,2;0,6;8,9;9,5;0,8;13,9
20/08/2023 5:00;31,1;16;0,2;0;352;11,7;0,3;1;8,4;9,3;0,6;13,8
20/08/2023 6:00;22;19;0,2;0;308;5,9;0,3;1,2;12,4;13,6;0,6;13,5
20/08/2023 7:00;19,5;16;0,9;0;139;14,5;0,2;1,2;8,2;9,4;0,6;13,2
20/08/2023 8:00;14,5;4;0,9;0;326;18,5;0,3;6,2;11,6;17,7;0,7;14,5
20/08/2023 9:00;11,4;6;1,3;0;295;22,9;0,3;4,7;9,6;14,3;0,7;17,4
20/08/2023 10:00;8,2;5;1;0;284;29,3;0,3;4,9;8,3;13,2;1;20,4
20/08/2023 11:00;0;17;2,5;0;294;39,6;0,3;3,8;9,4;13,1;1,1;20,9
20/08/2023 12:00;0;22;2;0;332;46,6;0,3;2,1;9;11,1;1,2;21
20/08/2023 13:00;16;15;4;0;313;36,7;0,4;2,8;10,6;13,5;1,5;20
20/08/2023 14:00;17;17;3,5;0;311;32,1;0,4;2;12,3;14,3;1,5;18,4
20/08/2023 15:00;24,8;18;3,5;0;309;36;0,3;2,5;8,4;10,8;1,5;19,5
20/08/2023 16:00;26,5;21;3,9;0;300;35,2;0,3;1,6;7,8;9,4;1,2;18,3
20/08/2023 17:00;24,7;19;3,2;0;289;26,1;0,4;2,1;9,7;11,7;1,2;16,7
20/08/2023 18:00;20,4;13;3,1;0;306;23,2;0,3;1,2;9,4;10,6;1;15,5
20/08/2023 19:00;14,5;14;1,1;0;347;13,6;0,4;0,8;13,1;13,9;1;14,8
20/08/2023 20:00;19,3;17;0,8;0;76;10,3;0,3;0,7;9,9;10,7;1;14,2
20/08/2023 21:00;13,7;10;1,2;0;293;7,8;0,4;1,3;14,4;15,7;1;14,2
20/08/2023 22:00;10,1;9;2,2;0;343;6,4;0,5;2,3;19,1;21,4;1;13,9
20/08/2023 23:00;17,5;9;0,1;0;354;6,4;0,3;1,2;15,8;17;0,9;13,4
21/08/2023 0:00;13;7;0,9;0;275;3,9;0,3;1,8;17,3;19,2;0,8;13,5
21/08/2023 1:00;11,2;7;0,4;0;36;1,8;0,4;2;16,8;18,8;0,8;13,5
21/08/2023 2:00;8,7;6;1,3;0;321;1;0,7;13,9;18,6;32,5;1;13,6
21/08/2023 3:00;16,2;10;0,9;0;360;1,1;0,6;7,9;18,3;26,2;0,9;13,5
21/08/2023 4:00;12;12;1,4;0;357;7,1;0,4;2,9;11,4;14,3;0,9;13,5
21/08/2023 5:00;11;11;1,5;0;27;7,5;0,3;1,3;8,3;9,6;0,8;13,3
21/08/2023 6:00;0;11;0,8;0;302;2,2;0,3;2,9;9,2;12,1;0,7;12,4
21/08/2023 7:00;10,5;8;0,9;0;346;2;0,5;13;11,2;24,2;1;13,3
21/08/2023 8:00;19,6;13;1,5;0;11;11,7;0,5;12,1;10,3;22,4;1,5;18,3
21/08/2023 9:00;16,1;11;0,9;0;318;20,7;0,3;6,1;8,4;14,6;1,2;20,1
21/08/2023 10:00;13,8;9;1,5;0;325;27,5;0,3;3,6;5,6;9,2;1;20,9
21/08/2023 11:00;10,7;5;2;0;185;23,2;0,2;1,6;3,8;5,4;0,8;19,9
21/08/2023 12:00;8,5;0;0,4;0;105;25,7;0,1;0,9;1,9;2,8;0,8;20,5
21/08/2023 13:00;6,1;0;1,4;0;321;30,8;0,2;1,6;3,4;5,1;1,1;21,9
21/08/2023 14:00;7,6;5;2,1;0;351;29,8;0,3;2;6,5;8,5;1,3;18,2
21/08/2023 15:00;14,3;12;3,8;0;325;32,2;0,4;3;8,6;11,6;1,4;19,2
21/08/2023 16:00;14;14;3,1;0;317;27,3;0,4;3,3;11,3;14,6;1,4;17,7
21/08/2023 17:00;13,4;12;2,1;0;17;21,5;0,4;1,7;11,7;13,4;1,4;16,7
21/08/2023 18:00;0;18;2;0;335;16,6;0,5;1,6;13,2;14,7;1,4;16
21/08/2023 19:00;17;17;1,1;0;339;16;0,3;0,7;10,1;10,8;1,2;14,8
21/08/2023 20:00;10,1;7;2;0;8;9;0,5;1,3;14,6;15,9;1,1;14,5
21/08/2023 21:00;0;12;1,7;0;327;3;0,6;3,4;19,2;22,6;1,1;14,1
21/08/2023 22:00;0;8;0,4;0;330;0,8;0,8;11,5;18,9;30,4;1,1;14
21/08/2023 23:00;0;12;1,3;0;181;6,7;0,5;7,3;11,5;18,8;1,1;14,4
22/08/2023 0:00;9;9;0,7;0;243;7,6;0,3;1,5;5,3;6,8;0,9;13,5
22/08/2023 1:00;7,1;4;1,8;0;50;1,9;0,3;3,1;8,5;11,6;0,6;13,2
22/08/2023 2:00;6;5;1,3;0;10;2;0,4;4,2;13,2;17,4;0,6;13,4
22/08/2023 3:00;10,4;6;1;0;265;1,1;0,3;3,1;11,3;14,4;0,6;13,4
22/08/2023 4:00;8,2;4;1,1;0;310;2,8;0,4;5,6;11,3;16,9;0,6;13,2
22/08/2023 5:00;6,6;4;1;0;275;1,4;0,4;8,7;12,6;21,3;0,6;13,4
22/08/2023 6:00;7,2;6;0,9;0;214;4;0,3;7,5;13;20,5;0,5;13,1
22/08/2023 7:00;0;7;1,7;0;205;12,3;0,4;3,8;11,1;15;0,5;13,6
22/08/2023 8:00;0;7;2,1;0;188;15,8;0,4;4,2;9,5;13,7;0,5;15,2
22/08/2023 9:00;12;12;1,6;0;225;18,5;0,4;5,1;8,6;13,6;0,5;17,1
22/08/2023 10:00;11;9;2,4;0;159;21,4;0,3;3,4;5,9;9,3;0,4;17,2
22/08/2023 11:00;15;15;1,1;0;166;23,4;0,2;2,7;4,7;7,4;0,4;18,4
22/08/2023 12:00;14,9;12;1,8;0;196;23,9;0,2;1,8;3,6;5,4;0,5;18,1
22/08/2023 13:00;14,2;9;2,9;0;186;23,3;0,2;1,3;2,3;3,5;0,5;18,7
22/08/2023 14:00;14,3;5;3;0;200;22,8;0,2;1,4;2,2;3,7;0,5;19,4
22/08/2023 15:00;12,7;4;2,2;0;206;22,8;0,2;1,9;2,6;4,5;0,5;19,8
22/08/2023 16:00;11;5;2,2;0;187;20,2;0,2;2,1;3,4;5,5;0,5;19,1
22/08/2023 17:00;8,6;4;3,3;0;168;18,1;0,2;1,9;4,2;6,2;0,5;16,9
22/08/2023 18:00;0;12;2,7;0;158;17;0,3;1,5;5;6,5;0,5;15,9
22/08/2023 19:00;0;13;3;0;159;14,6;0,3;1,7;7,2;8,9;0,5;14,8
22/08/2023 20:00;0;9;1,8;0;141;10,8;0,3;1,5;10,3;11,8;0,4;14,7
22/08/2023 21:00;0;12;1,8;0;168;13,6;0,3;1,1;7,2;8,3;0,4;14,8
22/08/2023 22:00;0;8;1,7;0;201;7,6;0,3;2,1;11,7;13,8;0,5;14,2
22/08/2023 23:00;0;9;1,3;0;192;5,6;0,4;1,8;12,4;14,2;0,5;14,1
23/08/2023 0:00;0;13;1,5;0;213;8,1;0,3;1,5;10,9;12,4;0,5;13,9
23/08/2023 1:00;8;8;1,4;0;215;12,4;0,2;1;7,8;8,9;0,6;13,8
23/08/2023 2:00;5,5;5;0,8;0;166;15,8;0,2;0,7;4,5;5,2;0,6;13,9
23/08/2023 3:00;7;7;0,7;0;153;15;0,1;0,8;4,3;5,1;0,6;12,5
23/08/2023 4:00;0;8;2,2;0;135;19;0,1;0,6;5;5,6;0,5;12,6
23/08/2023 5:00;0;6;1,6;0;131;14,1;0,1;1,3;8,9;10,1;0,4;11,8
23/08/2023 6:00;0;9;1;0;7;2,2;0,4;18,9;15,6;34,5;0,6;10,1
23/08/2023 7:00;0;17;0,1;0;62;1,7;0,5;24,9;14,5;39,4;0,6;10,7
